,1,2,3,4,5,6,7,8,9,10
22,0.866483185091752,0.7396895205914891,0.6922921451946766,0.6658234971643763,0.65329762846121,0.627822365525386,0.6153194441875429,0.6130217403135783,0.6180548909527604,0.6118306835893325
23,-0.6504953524853495,-0.5876979438943883,-0.5681404295125617,-0.5596787182429179,-0.5500671473464391,-0.5478993418061064,-0.5435753069816018,-0.54239381491721,-0.5348481815062576,-0.5295551454315833
24,-0.6332175856928608,-0.5730279014015939,-0.5535785329963537,-0.5466271025955347,-0.5367752855952992,-0.5341055485039864,-0.5304048383438997,-0.5287960561790569,-0.5225895760579442,-0.518641546443429
25,-0.659052769329372,-0.5954898311369021,-0.5738775709110382,-0.5655197529043999,-0.5540906021293523,-0.5517647121370192,-0.5469761398328886,-0.5452166449952409,-0.5374240678953923,-0.5322227747538697
26,-0.5434185264674151,-0.5012795216977768,-0.4883979634817431,-0.48141006303356165,-0.47698080296996925,-0.4727614698481895,-0.4702743800407949,-0.46868639820786195,-0.4637115826827919,-0.4621226739400567
27,-0.5873753977237919,-0.5402352806307774,-0.5285592274935004,-0.5221867809595903,-0.5155018572730841,-0.5136662925075552,-0.5097573800478717,-0.5099275369186959,-0.5032964905765094,-0.49986720684933206
28,2.390641523152744,2.4357195682089445,2.4147763909784716,2.4322349663282075,2.451404520999828,2.4638092192387333,2.4702494652138043,2.4684928211428527,2.546306684884188,2.558811419397425
29,-0.6569826077051711,-0.5903664753954875,-0.56906787453389,-0.5599343685227375,-0.5492491169077514,-0.5465763590444827,-0.541631055863605,-0.5396498263348858,-0.5324552317746045,-0.5273305339360194
30,0.8627758576036884,-0.34340757110960346,-0.47730004090378125,-0.4929425716342453,-0.4988285492027345,-0.5000515106382692,-0.4997553117629488,-0.5015713674446444,-0.49673716220292713,-0.4951621751902392
31,-0.6416159465276199,-0.578887527033815,-0.5591530612456972,-0.5522330007872388,-0.54499845943889,-0.5441180104224965,-0.5403926915500703,-0.5390740123014487,-0.5320668536165145,-0.5273122600601843
32,0.18397810062716968,-0.48325368930167195,-0.5023014642596427,-0.5050434305418902,-0.5077514282237695,-0.5079980422849573,-0.5112010136071279,-0.515476870003178,-0.5108998954929937,-0.5097422562977438
33,-0.3696256746964794,-0.3802368787758726,-0.39154437093105615,-0.39512302175682024,-0.4006700233553982,-0.40021372005717926,-0.4086252820491372,-0.4109947639490769,-0.41194321809614065,-0.4136151027188523
34,2.41932668147942,2.4456219022214825,2.414169236292614,2.4231304779070144,2.4413896048305244,2.45012400839501,2.4638600807324997,2.472447422400852,2.555959260930534,2.5609907488528427
35,-0.6101121158084647,-0.557751397599712,-0.5408443463112148,-0.5345387518415806,-0.5277339898295297,-0.5254788276902764,-0.522631437388688,-0.5230186993366777,-0.5162902778391585,-0.5131814656130091
36,-0.5687494653267279,-0.5231285436385014,-0.5120749703123835,-0.5069551092506557,-0.5017110905423744,-0.4998999130499251,-0.4974404190604674,-0.49728985364615624,-0.4911299461495462,-0.49005016124091955
37,0.7391396046890947,0.6436625002863086,0.5927542783151697,0.5938511888606149,0.5507443512818769,0.5347498065545423,0.5202520383211933,0.5352604672999808,0.5565496030171514,0.5099420909819277
38,0.5913842634492656,0.5246612179322253,0.4703226797663693,0.4677800623279813,0.4206145410713826,0.3908086056433123,0.3541372930405637,0.3463066368009495,0.3471080034630595,0.3076617253501583
39,-0.49275116150581344,-0.4463855600414889,-0.43457909680611373,-0.4237051576408388,-0.4212008177375348,-0.41863510509067975,-0.4152170367265858,-0.4151774701247303,-0.40860736360791217,-0.408127386396425
40,-0.5135834046880651,-0.47577754007418116,-0.4624573915902846,-0.45692789836143655,-0.45244196702535916,-0.4491334205394457,-0.4472573010074388,-0.44643025094650857,-0.4406149104945358,-0.4407305368669838
41,-0.6166961421090824,-0.5546079222292095,-0.5367446033351528,-0.5284361521145151,-0.5219981746969052,-0.5188214324461116,-0.5163941650178652,-0.5144872863289184,-0.5083955541625933,-0.5059854317474687
42,-0.5462121191853823,-0.5035354009281914,-0.49366024258860347,-0.49118177288610454,-0.4908794790495906,-0.4900415782151391,-0.49079430371692306,-0.4924700826536174,-0.4883394113611942,-0.4874768973040979
43,-0.38151844329839674,-0.3717078861142004,-0.37726379856605385,-0.38074774334254163,-0.3891991795434268,-0.39417405681548345,-0.40103117835985813,-0.4035720287203449,-0.405024406417562,-0.4070042613823965
44,0.8846586212630839,0.7831334558719135,0.740306855556875,0.7507718313313393,0.7148753473597129,0.7074108614345612,0.6941512054434031,0.7297709731282062,0.7420953416641461,0.7068634950686233
45,1.4580216717597012,1.2702134332443702,1.1261642148995095,1.0823884162086812,1.0101303466033036,0.9795545832464382,0.9535453893945117,0.9560192364858805,0.9476420318910121,0.8855640953470455
46,-0.6467980573630325,-0.5858138032593179,-0.5670448114073232,-0.5590575719516212,-0.5489186215624708,-0.5465349539891282,-0.5413623490002851,-0.540052159049109,-0.5327133952109816,-0.5279824908982421
47,2.3959804810382743,2.4459318620200756,2.4159910657109522,2.424342832576513,2.442904893517225,2.4473943479515503,2.458394135776525,2.462115469589915,2.5382340177613183,2.542979408658905
48,0.151050049455464,-0.48977740669018477,-0.4969610082065581,-0.4962513718144512,-0.49446044172046477,-0.49185058200667553,-0.49105651699809305,-0.4897603213312518,-0.48535499937907645,-0.48458607583663904
49,-0.6202502336510046,-0.567886570979817,-0.5513553784872158,-0.5451135893230895,-0.5371202072626925,-0.5344997090108424,-0.530647751957283,-0.5299968145509198,-0.5228885579026726,-0.5190427256377281
50,-0.5762453224733737,-0.5330673099642895,-0.519112490188226,-0.512855993227691,-0.5074523690798416,-0.5042273209525441,-0.5023901306653935,-0.5004714375420103,-0.495137247895299,-0.49252302057645414
51,2.394095107045832,2.4412857316123033,2.4135622023745413,2.4240396980975576,2.4459377430393836,2.4555907034501656,2.4687269657972153,2.47640716773535,2.559703781902574,2.566913766493644
52,0.35224329600922,-0.4117542188989739,-0.45617312328608284,-0.4636959039092744,-0.46744482755488526,-0.4685611423062362,-0.4699793062597641,-0.47100472937196847,-0.46710337952161135,-0.4687708105634478
53,-0.603685015539024,-0.5445248628272565,-0.524967214541233,-0.5174008992641789,-0.5111006430895614,-0.50813507636713,-0.5044872693392082,-0.5031552421129165,-0.4968293105580325,-0.4944115927609567
54,2.393466899586292,2.439429230355711,2.4135622023745413,2.425252416255664,2.447758909855833,2.4589363087145064,2.472382244499131,2.4776265874548202,2.5562711322910325,2.564730292868957
55,-0.5006923307450529,-0.468493303331066,-0.45716092564601124,-0.44982485241611936,-0.44538397259117274,-0.4412397731808356,-0.43869868322129935,-0.43692937429300627,-0.432344143582334,-0.43214747592571445
56,2.4006988692776985,2.4385013976497247,2.413865704046516,2.4288934831449067,2.4501888317832923,2.463504434391484,2.4745165152795656,2.472143039487355,0.5557664699294841,0.07845178191990637
57,-0.5490467235268567,-0.5109501979107709,-0.498345849348736,-0.4928854539806423,-0.4884699998581271,-0.48455870091884107,-0.4823515939352685,-0.481223644559275,-0.4753229617855591,-0.4742410981806299
58,-0.6117208655255216,-0.5561337230087537,-0.5421530786325468,-0.5358839522998379,-0.529078439206499,-0.5270601403668359,-0.5236940583637887,-0.5232606562511896,-0.5164105358168367,-0.5131492563533417
59,-0.6019082270109747,-0.5426066342197737,-0.5221028694838421,-0.5143062708225726,-0.5086978263133005,-0.505228612781413,-0.5020309620693918,-0.49967109510706353,-0.4935191995615935,-0.4926933130229732
60,-0.3725222374302596,-0.373535613382191,-0.37337738501733453,-0.3735493067213192,-0.3738540791990906,-0.37452495227090066,-0.37539270568568517,-0.377654790893845,-0.3749255400487149,-0.3746216418131002
61,-0.10176438526225462,-0.13331950155479594,-0.14876157701489373,-0.14798402280798012,-0.1525091260001785,-0.1526209642169889,-0.15628627498585604,-0.15040995786929978,-0.14890910759456688,-0.14765248195837768
62,-0.6504179155612486,-0.5918276568318853,-0.5715058970672315,-0.5628791699340874,-0.5519563073256243,-0.5495762321064382,-0.5443513262495716,-0.5427010396097768,-0.5354602749219485,-0.5301491980701518
63,-0.6187041678184171,-0.564558590470299,-0.547185972831317,-0.5406088389095304,-0.5334329229834112,-0.5307682017186202,-0.5273755924148833,-0.5272251343916176,-0.5214163014652605,-0.5176966935197623
64,2.3890729682490313,2.4397385696714533,2.4147763909784716,2.427982805995893,2.4492773834348096,2.4571109776318334,2.468422558398338,2.474274357254257,2.5565830345825575,2.564730292868957
65,0.7360214558805827,0.6379661555145316,0.5927542783151697,0.5714832965774154,0.5768993172063481,0.5526832477577435,0.5514796563833438,0.557619141237232,0.559575399352624,0.5646857870729399
66,-0.5955676050408754,-0.5403034059429964,-0.5250249976151417,-0.519643051045942,-0.5161191091299346,-0.5135392235882614,-0.5115281565882079,-0.5098412314461568,-0.5046507802675444,-0.5021471077392127
67,-0.6195242519680465,-0.5701420447126403,-0.5520375002033092,-0.544920980224388,-0.5358108018738895,-0.5327655337715375,-0.5283523105236709,-0.5275121896142075,-0.5202637020371893,-0.5162050299912682
68,2.463007350365278,2.4434530586326324,2.4187258583046765,2.438015286841612,2.4507966158905576,2.47021675629174,2.479094988349642,2.4815930702968787,2.564390757352762,2.5797334268011767
69,-0.5082184475870359,-0.4783579538537931,-0.4732554483403622,-0.47318006077779456,-0.4722119221033077,-0.47222529531513124,-0.4724200657353561,-0.4742290490437707,-0.47108624730247084,-0.47047200438622744
70,-0.6442241296071832,-0.5831024292998875,-0.5643997518150983,-0.5561806778875796,-0.5459859571888976,-0.5435204358199882,-0.5393593670327633,-0.5382223912857315,-0.5311651814656749,-0.5261621098045494
71,-0.28629464642687824,-0.2935700614054132,-0.2925433199108475,-0.2846792627196926,-0.2874445290407912,-0.2872528411842693,-0.2850097904463164,-0.29110212924412227,-0.2860988834139796,-0.2826494299738579
72,-0.41522879523920836,-0.4019512410583819,-0.40075185097461224,-0.4016772077144227,-0.40320625704677965,-0.4023901411991642,-0.4017972005588996,-0.40557549348735944,-0.40027411469084295,-0.4000654986411242
73,0.25430038580504377,0.18231051526533518,0.13031185938783924,0.11361359543348407,0.09934360780443767,0.0925810602849555,0.08314842679007997,0.08365583475865827,0.08218832927267337,0.07997011222973312
74,0.42866856422837346,-0.3892233632327853,-0.45845252578829254,-0.4697611384043061,-0.47575937527069934,-0.4790934113085101,-0.4809058445228477,-0.4846344054662723,-0.48013408418693354,-0.48199839904784814
75,-0.6549654288334413,-0.5884996296957918,-0.5688270475202797,-0.5602918418900285,-0.5499172448492838,-0.5474464534173762,-0.5424179385154723,-0.5411227052261406,-0.5333374693115372,-0.5284538807919611
76,-0.4897560049044976,-0.4734119123069584,-0.47433224761450027,-0.47555677514106065,-0.47899080971291685,-0.47880924919405965,-0.4835915954436064,-0.4879832128416265,-0.4854244917465909,-0.48572617190513995
77,-0.5455475890636619,-0.4938114250425098,-0.48057427078207965,-0.4750029242594945,-0.4741594838495204,-0.4721020590891719,-0.47272887332372543,-0.4733395587859851,-0.47009250440247297,-0.47031424017219825
78,2.34145241054433,2.2727240590929108,2.1968087087162402,2.1937903521817157,2.169562668686799,2.168242726144741,2.177927881680588,2.1578240761590144,2.221907409335574,2.2209943930201654
79,0.2922598323290519,-0.4648630294048447,-0.4945379340344088,-0.4979570366705979,-0.4998530497542277,-0.49945195444153423,-0.5007113179812186,-0.5032850330256207,-0.4982734087956935,-0.4970535332695758
80,-0.3211386507222389,-0.336217305590662,-0.3364344495860675,-0.33609742501143175,-0.3403967386351831,-0.3427996342936159,-0.3437032747892264,-0.34753684247362,-0.34598721509765845,-0.3470926767282477
81,-0.36199710072270697,-0.34381083405908713,-0.34252159459766335,-0.33758411820182815,-0.3386544232980438,-0.3349749297704507,-0.334484193050921,-0.3331619715862083,-0.3286254011355031,-0.32894449911613954
82,2.443484369179039,2.4397385696714533,2.4156873515488244,2.4316271502906837,2.45049270815148,2.4607627370806675,2.467813831681004,2.46666935425686,2.5444418981076016,2.5566336140128363
83,2.3925248255865923,2.4400479406137485,2.4144727991128345,2.427982805995893,2.449581168678031,2.4598493861150037,2.472687048259897,2.47640716773535,2.554088683865667,2.5628599602575877
84,-0.5971219439083911,-0.5488310534520645,-0.5327198692605876,-0.5279466145791345,-0.5203845540446698,-0.517806862368592,-0.5145694359320585,-0.512732404759481,-0.5076917418227125,-0.5044133530433371
85,-0.5656889682249155,-0.5185007177609791,-0.5040496923173682,-0.4987729152996933,-0.4933070062726803,-0.49186904936335296,-0.4906841011656719,-0.49118689738577315,-0.48612363481594156,-0.484330892852329
86,-0.6200468668956024,-0.5573085030099282,-0.5378701047254489,-0.5295770155291509,-0.5238259724082827,-0.5200646628905754,-0.5174429312805712,-0.5153871113550775,-0.5094104632572596,-0.5062409254259845
87,-0.6369634574010239,-0.5892012031644854,-0.5709853230838193,-0.5631703907284482,-0.5538528493532937,-0.5516705230907388,-0.547209164114377,-0.5458458126324987,-0.5383071174491153,-0.5331963130010735
88,-0.252574691695344,-0.515241691299853,-0.5121514019501036,-0.5124875312843536,-0.5099005728715656,-0.5074090484997833,-0.5061992626221697,-0.504576164478614,-0.4994904537766316,-0.4982471073097851
89,-0.5636072976526454,-0.5193773859329982,-0.5097458095262359,-0.5069450893266892,-0.5024536650719624,-0.49995890009323163,-0.4981940369820671,-0.49736405783657023,-0.49311734636338983,-0.49076228770483643
90,-0.5851862123363787,2.49246384090177,2.4172062250432766,2.4316271502906837,2.4465446771449115,2.458327744107501,2.468422558398338,2.471838688141832,2.555023832435203,2.567850009572402
91,-0.5512738452358853,-0.5113923823639559,-0.4986773811623341,-0.4937392271983424,-0.4901156192664681,-0.4862186355140844,-0.48396769105576637,-0.4822651592792274,-0.47646749438628544,-0.47509170368991205
92,-0.6035701153633615,-0.5520660512780367,-0.5363037635603276,-0.5294217157122738,-0.521971597144326,-0.518401689469976,-0.514915811360885,-0.513573039744492,-0.5069509721791333,-0.5039257087046588
93,-0.5790774333975933,-0.5245452533520953,-0.5081843619481761,-0.5027408917217566,-0.4981179039800767,-0.49431955404072075,-0.4922472877467457,-0.49137949242165946,-0.48530090648739155,-0.48459295957135895
94,-0.5346539029838552,-0.4999159276505724,-0.492879252827637,-0.4906121375267523,-0.4870810065957136,-0.48777380873663817,-0.4872487564534534,-0.4873289906956665,-0.48295465728659076,-0.48171928382666485
95,1.4956075164647555,1.4031282349474115,1.2718947997628032,1.2477955234918698,1.2220705447573397,1.1950455971018599,1.186843598052483,1.1897921447596518,1.181729488875833,1.1929480370097287
96,-0.5582792078257818,-0.5147975575064179,-0.5022895636798663,-0.49577348398381865,-0.4908697236289431,-0.4871061906900952,-0.4841688636518021,-0.482958725658285,-0.47742683531846164,-0.476304250871573
97,-0.6228894783732127,-0.55987922445584,-0.5399707025429326,-0.5318545656339926,-0.5247049958943396,-0.5209436052829354,-0.5176978669023741,-0.5152296877321503,-0.509829032742446,-0.506358743121529
98,-0.532667510861255,-0.48246731584233166,-0.46990180171987916,-0.4660716826798996,-0.4671783698466782,-0.4671534536424091,-0.4701690913787245,-0.4706926138983114,-0.4678264293674286,-0.4675601179938076
99,-0.5549815220395541,-0.5079183868479996,-0.49308456373270404,-0.48646111765931493,-0.4845465447023306,-0.4811024536735896,-0.4793126824573437,-0.4786035610108673,-0.47372880038606624,-0.4721471405079922
100,0.3420653830178262,0.29762653535835815,0.2541344539401603,0.24231866360903573,0.22622071457228887,0.23731232828114063,0.2360880423933524,0.23821489255168474,0.2439155515924984,0.24784266737666505
101,-0.6374147179779707,-0.586785954570411,-0.5697167279815111,-0.5634596957876427,-0.5536064866571719,-0.5517549811066267,-0.5469789931246881,-0.5458483810329151,-0.5387691582195235,-0.5332528795193487
102,-0.5529131735142837,-0.5065994219033514,-0.49281502576819475,-0.48508960673904966,-0.4813186126407357,-0.4768092252598973,-0.4747338555975812,-0.47322165814604933,-0.4688070030887746,-0.466401758950503
103,1.8726886697865035,1.6155972047319276,1.476870630790054,1.3848821578732444,1.3365263874572932,1.3063907387341906,1.3078364132406128,1.2860318226585656,1.3074597266542847,1.3348074314823242
104,0.6378190000231565,0.6093520097718463,2.4281645653930735,2.430411883206263,2.447455305368694,2.4580235063905858,2.4748215333693535,2.4761023894705616,2.55346540820318,2.5631716038602077
105,-0.3536637803589916,-0.3464039338515527,-0.35224466686180067,-0.35203537174327354,-0.35882435549249975,-0.3570620136827523,-0.3577477587973306,-0.35833329381753104,-0.3555188771192409,-0.3566644253881127
106,-0.6120863081759618,-0.5554869172269802,-0.5386837366580042,-0.5333602605819018,-0.5281091334058106,-0.5248827729614263,-0.5214065374151274,-0.5201988342430091,-0.5135590270503805,-0.5104614362917935
107,-0.5580144595570858,-0.5046135034059842,-0.4926350190771238,-0.4906237906711238,-0.4900467759675486,-0.48846555970469896,-0.48951398379277805,-0.4884829996642249,-0.48361300675427393,-0.48248955950235156
108,-0.5503899526150037,-0.4992682068071962,-0.48508799690260646,-0.4797265606786578,-0.4757142984834625,-0.473028593538095,-0.47111290965974373,-0.46948546693519355,-0.4647934327064055,-0.46387690557578
109,-0.6146169647384403,-0.5626917995146605,-0.5435572263242295,-0.5364518006770959,-0.5303466605919465,-0.5286710972752731,-0.5257307846301037,-0.5242543128705314,-0.5182395370343604,-0.5154493000238708
110,-0.6392121764252592,-0.5758999715037668,-0.5563315065532578,-0.5482393388482301,-0.5385718330002559,-0.5356248364605546,-0.531284722718195,-0.5301170896737185,-0.5226055784258895,-0.5187110477019488
111,-0.6318293779387982,-0.5664220988306912,-0.5451423702231756,-0.536783299313675,-0.5295101191918637,-0.5253848040224524,-0.5225891172866205,-0.5198175660710799,-0.5129768743122074,-0.5100643298028011
112,-0.6113000646532795,-0.5570959625882301,-0.5379951576260597,-0.5305253106849829,-0.525054514681852,-0.5218416868384984,-0.5193054076560103,-0.5168335133598907,-0.5110341502553516,-0.5083848425699048
113,1.1076865100172026,0.9939526471472162,0.9378887126126296,0.9275814373135043,0.8390398356643232,0.7981569782417139,0.7488775294746969,0.7253540588932887,0.74313951823799,0.6741499258442739
114,-0.6531952050052677,-0.5889357569261077,-0.5691878732568602,-0.5619441876386477,-0.5510741148866912,-0.5488309082671253,-0.5442014031430429,-0.5428591700095736,-0.5356226466839293,-0.5304452543235376
115,-0.182432705582318,-0.1989129166326879,-0.20549404350662584,-0.203837392887799,-0.20835783034762329,-0.20877758607646713,-0.2068021506035652,-0.20041293288761125,-0.197847908096987,-0.19342929696206848
116,-0.3251675674284904,-0.3347849109892699,-0.33360026204832743,-0.32784266646279936,-0.3323569637359643,-0.33639145247320384,-0.3332760439913992,-0.3350140189131284,-0.3328223081753969,-0.3321096240954517
117,-0.6158973125664793,-0.5702423879041273,-0.5551713045427047,-0.5486678157347606,-0.5411265311643608,-0.5394979935896823,-0.5373802414561067,-0.537094534699876,-0.530301553704948,-0.5263414651404718
118,-0.5880932297412221,-0.5392313988206596,-0.5272799185001251,-0.5245327349341747,-0.5195079898272611,-0.5175874142708671,-0.5162580411917871,-0.5163610850721462,-0.5103332435452297,-0.5077772165180287
119,-0.5283326004616149,-0.4952608213258282,-0.48260008934030163,-0.4777231801776525,-0.4750473173571041,-0.47119040592032296,-0.46889738059629266,-0.4688405497050739,-0.4642539952218234,-0.4625598842571186
120,-0.3811159142044324,-0.3633780582067319,-0.3611607932495325,-0.3556072373108232,-0.35512113783354304,-0.35184709259108576,-0.3481342558751213,-0.34711084860093044,-0.3441381292197615,-0.3438905357861184
121,2.39786698707203,2.439429230355711,2.4126518808033515,2.425252416255664,2.447758909855833,2.4592406371160074,2.47329674826587,2.4757976412705105,2.5528422562648023,2.5616136939197336
122,-0.54611157374023,-0.5008212384856959,-0.4876783444998201,-0.4818368504941348,-0.47745900042829303,-0.4741787498579187,-0.4723478772399688,-0.4710549800243488,-0.4655339716045221,-0.4649716246348231
123,2.3522818196263975,2.3624535299666154,2.341592570457922,2.3373975996914766,2.3019937012997675,2.2722761132076013,2.1680333251488113,2.1412256851196156,1.9814845146136961,1.8145647243587855
124,0.4299627893273211,-0.04981129987857392,-0.3415161792500318,-0.38113229911950697,-0.39987977823362186,-0.4000296450086712,-0.40837476665512207,-0.4097215036973056,-0.4093907445922964,-0.41450704120673765
125,-0.6088584400597185,-0.555073085315986,-0.5404653088080261,-0.5354765799073572,-0.5277097070426261,-0.5256488626338142,-0.5230002976494424,-0.5225213400311383,-0.516906735545452,-0.5136018322814029
126,-0.5988088734304832,-0.5493546458878366,-0.5331440410785534,-0.5297242629468445,-0.5262161603397436,-0.5253024098214824,-0.5242147694591399,-0.5249255609175681,-0.5189524431116875,-0.5161715151849803
127,-0.639847739334784,-0.5721915298708645,-0.5515788475471669,-0.5445902945706353,-0.5362352860642263,-0.5338796307411988,-0.530746341310703,-0.5288729101701627,-0.5226894859202257,-0.5194494728004099
128,-0.5645232333574859,-0.5167027744077911,-0.507617361174813,-0.5078627404252144,-0.508234043076889,-0.5063653873814733,-0.5064207037852902,-0.5083174830499754,-0.5035391515367365,-0.5009854778977227
129,-0.5011849589301447,-0.46529711167729826,-0.45627217044945345,-0.4491942944584873,-0.44498288585640394,-0.4418674015316971,-0.4398566545098221,-0.4375337215206364,-0.4307979787237308,-0.4319775657706643
130,-0.5737823472726028,-0.5195654620863638,-0.5059569357602055,-0.5023433849808668,-0.5009795939106544,-0.49802483519958746,-0.49775985071823353,-0.4969326387369932,-0.49210950669416714,-0.49098123061020055
131,-0.5418634842865042,-0.49892783717419426,-0.4877718477951149,-0.483850557150749,-0.4796563494066271,-0.47690583043071144,-0.4759060704148319,-0.4748787940994214,-0.47020345102746375,-0.4697973407237363
132,-0.6071316661796297,-0.5451460249714727,-0.5274583894377285,-0.5204010533365963,-0.5161480272198122,-0.5119025001964059,-0.5096059740340751,-0.5072786566887401,-0.5026225205998766,-0.500447837711494
133,-0.6393956894555082,-0.5891300926671014,-0.5709249077155344,-0.5633108983013182,-0.553970207913088,-0.5525274786878744,-0.5477640175292585,-0.546537537606545,-0.5391756034689483,-0.5339837350215946
134,2.3865649114666976,2.4341751878987408,2.4135622023745413,2.430411883206263,2.4441176697225333,2.455894697830109,2.4644680161940626,2.465758030445905,2.546306684884188,2.5606793214935086
135,-0.5563990780339763,-0.5026461509904617,-0.4887828246979523,-0.48162363815517784,-0.480079735765194,-0.476152160118148,-0.4724200657353561,-0.4734278914786424,-0.4673418316351128,-0.4668877379344691
136,-0.6454632645855958,-0.5836307640017525,-0.5641888262934357,-0.5558739468690894,-0.5452798410712816,-0.5428354397048984,-0.5380379675165033,-0.536584577307465,-0.5289698354515412,-0.5247097013047948
137,-0.5992239350534914,-0.5502801875964386,-0.5391697448683272,-0.5354622439316744,-0.5292384690037966,-0.527719094241796,-0.5244501875021975,-0.5255551064535374,-0.519070142010835,-0.5154113033829418
138,0.5030077627781148,0.40793934740381593,0.31498542841331195,0.06535615824670467,-0.07687232607372571,-0.13473843349139927,-0.1807394669199031,-0.22622871560556929,-0.2737766085032015,-0.3033677904114352
139,0.21099581600587514,0.1846549377299184,0.16231679135402938,0.15665394866983093,0.15387454400081518,0.14543722752623733,0.14388107986934653,0.13971649124926844,0.14921824338268694,0.14735549818248841
140,2.3972380264584743,2.437573842052583,2.413258731276688,2.4288934831449067,2.4507966158905576,2.4647237581724717,2.4748215333693535,2.472447422400852,2.5484836832625706,2.559433929015508
141,-0.44817394393120863,-0.4307663140578938,-0.4281793298617575,-0.42237959354313953,-0.42110045075729446,-0.4174054056328074,-0.4159846012137781,-0.4149114427504228,-0.40975801430394565,-0.40862056598558044
